Location_Reference,Object_Reference,UI_Activation_Type,Object_Title,Location,Description,Long_Description,Collection_Status,Acknowledgements,Credits,Awards_Recognitions,Collection_Number,Curator,Education,Meta_Tags,Subgenre,Fun_Fact,Animation,Origin,Media,Video_Clip,Audio_Clip,Images,Creator,Creator_Gender,Birth_Year,3D_Model_Designer,Shader,Animator,Auto_Tour,For_Sale,Sponsor_logo,Comment,Suggestion,Vote,Donate,Join,VX_Survey
03.23,23,Click Object,VR Tips and Hints,Special Exhibit Area 3: Climate,VR Tips and Hints,"VR special features and functionality        
        Avatar configuration: right or left controller A button
        UI screen activation: point and click on object
        Movement: right or left controller joystick
        Fly: right or left controller joystick, point in the direction you want to fly
        Location bookmarks: right or left controller B button
        Communication: enable HMD microphone and HMD speakers
        
Desktop (Mac and PC) special features and functionality        
        Avatar configuration: press escape key
        UI screen activation: click on object
        Movement: W S A D and space bar keys
        Communication: unmute microphone and speaker(s)
        
Additional information        
        Some areas are restricted and only accessible by Museum members or staff
        
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.24,24,Click Object,Terms of Use Legal Information,Special Exhibit Area 3: Climate,Terms of Use Legal Information,"Terms of Service and Policies                                
        Notice of Fair Use                     https://www.museumofsciencefiction.org/ip1
        Privacy Policy                            https://www.museumofsciencefiction.org/privacy
        Terms of Service                        https://www.museumofsciencefiction.org/terms
        Code of Conduct                        https://www.museumofsciencefiction.org/code-of-coduct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.25,25,Click Object,Exhibition Information,Special Exhibit Area 3: Climate,Exhibition Information,"Introduction
Art that depicts the effects of climate change plays a crucial role in raising awareness, inspiring action, and fostering a deeper understanding of the environmental challenges our world faces. As our planet undergoes rapid and often devastating transformations due to climate change, the power of art becomes evident in conveying the urgency and complexity of this global issue.

In a world where the consequences of climate change are often overwhelming and difficult to address, art provides a platform for hope, reflection, and action. Its ability to convey the urgency of the issue, humanize its effects, and spark meaningful conversations makes it an invaluable tool in the fight against climate change. By encouraging us to confront the reality of our changing world, art empowers us to take steps towards a more sustainable and resilient future.

Themes
Ecosystem Disruption and Loss: Artworks under this theme depict the profound changes occurring within natural ecosystems due to climate change. From melting glaciers and rising sea levels to deforestation and dying coral reefs, Klimczak employs visual metaphors to capture the fragility of these environments.
Human Vulnerability and Adaptation: This theme focuses on the impact of climate change on human communities and in cities. 

Beauty and Loss: Here, artists convey the beauty of the natural world that is at risk of being lost forever. This theme invites viewers to connect emotionally with the environment, fostering a sense of stewardship and a desire to preserve the Earth's natural wonders.

Exhibit Goals
Emotional Impact: Art has the ability to evoke powerful emotions and create connections that facts and figures alone might struggle to achieve. When artists capture the tangible and emotional aspects of climate change, they can awaken empathy and concern in viewers, motivating them to engage with the issue on a personal level. This emotional resonance can drive individuals to take action, whether through lifestyle changes, supporting environmental organizations, or advocating for policy changes.

Visualization of Abstract Concepts: Climate change is often portrayed through data, graphs, and scientific jargon, which can be difficult for many people to grasp fully. Art has the potential to translate these abstract concepts into tangible, relatable visuals. By depicting rising sea levels, melting glaciers, extreme weather events, and their impacts on ecosystems and communities, artists make the consequences of climate change more comprehensible and immediate.

Catalyst for Conversations: Climate change can be a divisive topic, but art can serve as a neutral ground for initiating discussions. Artworks that showcase its effects can spark conversations among people with different viewpoints, helping bridge gaps in understanding and encouraging dialogue about the need for collective action. Art can create a safe space for conversations that might otherwise be difficult or uncomfortable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.26,20,Click Object,Coming Soon,Special Exhibit Area 3: Climate,Coming Soon,"The next release will include the following updates:
•        Personalized avatars
•        Selfie cameras for sharing pics on social media
•        Generative AI docents and tour guide avatars
•        Voice activated commands - like, ""end program""
•        New galleries and exhibit areas with new display objects
•        Educational tours inside a quantum computer and a fantastic voyage to explore how neurons work
•        VR gift shop with MOSF merch!
•        Live programs you can attend with your friends
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01,1,Click Object,,Special Exhibit Area 4: Ukrainians,,,,,,,,,,Art,,,,,,,,,,,,,,,,,,,,,,,
04.02,2,Click Object,,Special Exhibit Area 4: Ukrainians,,,,,,,,,,Art,,,,,,,,,,,,,,,,,,,,,,,
04.03,3,Click Object,Klimczak biographical information,Special Exhibit Area 4: Ukrainians,Klimczak biographical information,"About the Artist
Michał Klimczak was born in Krakow, Poland. He is a self-taught enthusiast of photomontage and 3D graphics, and has been working with computer graphics since 2007. Klimczak has been collaborating with the Museum of Science Fiction on a wide variety of projects since 2014. 

In cooperation with the Pakistani photographer, Baber Afzal, Klimczak won 2nd place in the 2014 International Photo Awards competition in the architecture category and continues working to create fantastically surreal atmospheres.

A hardbound exhibition catalogue of Klimczak’s work is currently being planned will be published by the Museum of Science Fiction in 2023. The volume will include selections from Klimczak’s science fiction themed portfolio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.04,4,Click Object,Welcome Message,Special Exhibit Area 4: Ukrainians,Welcome Message,"From: Executive Director, Museum of Science Fiction

Date: June 3, 2023

Welcome to the Museum of Science Fiction

About a hundred years ago Einstein said, “Imagination is everything. It is the preview of life's coming attractions.”

As a species, humanity is rapidly coming to an inflection point. We now hold the knowledge and the tools
to solve some of our most challenging problems and possibly, in the not so distant future, move towards a
post-scarcity civilization.

At the Museum of Science Fiction, art and science are powered by imagination. This simulation is designed
to preview life's coming attractions - both good and bad.

This project began as experiment to prototype ideas for a physical museum. The technology we used 
allowed us to go beyond experimentation and create a new center of gravity to educate and entertain people. 

Essentially, science fiction is the story of humanity: who we were, who we are, and who we dream to be.
We would like to go beyond 21st century story-telling and provide a space where people can expand
their imagination and consciousness of the real world.

""Reality is that which, when you stop believing in it, doesn't go away"" -  Philip k. Dick - Valis, 1981
Here, reality is a persistent environment that can provide inspiration to transcend reality.

We hope you will enjoy exploring the Museum and find inspiration to do something wonderful for humanity.

Greg Viggiano, PhD
Executive Director, Museum of Science Fiction
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
